age,workclass,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_encoded,income
31,2,8,11,0,6,2,4,0,0,45,9,1,1
26,2,4,2,4,6,4,4,0,0,48,9,1,1
69,1,1,9,0,4,1,4,80561,2333,61,9,0,0
56,2,14,9,4,10,0,4,0,0,52,9,1,0
30,2,0,14,2,7,1,2,0,0,52,9,0,1
40,2,10,10,4,8,4,4,0,0,80,9,0,0
59,0,2,11,2,0,4,4,0,4104,55,9,0,0
35,2,13,4,5,6,1,4,0,0,1,3,1,0
21,2,2,11,4,9,1,4,0,0,25,8,0,0
39,2,12,15,4,11,2,4,0,0,82,9,1,1
82,2,10,14,4,5,0,4,0,0,27,9,1,0
21,2,12,4,4,11,0,4,0,0,50,9,1,0
37,6,13,13,2,13,0,4,0,0,43,9,0,0
69,4,5,4,2,11,0,4,0,0,10,9,1,1
88,2,3,2,2,2,4,2,0,0,95,9,0,0
76,4,2,2,2,8,0,4,0,0,70,9,1,0
31,6,7,12,2,12,4,4,0,0,5,9,0,1
45,2,4,4,4,1,0,4,0,0,39,9,0,0
87,6,8,3,2,2,0,4,0,0,49,9,0,0
78,2,1,6,2,1,0,3,0,0,16,9,0,1
43,2,8,5,0,7,5,4,0,0,39,9,1,1
36,2,5,3,2,12,5,4,0,0,50,9,0,1
37,4,13,6,2,1,3,4,0,0,81,9,0,1
85,2,1,13,6,0,5,4,0,0,28,9,1,1
31,2,2,1,2,5,5,4,0,0,72,7,0,0
47,6,4,5,4,3,4,4,0,0,40,9,1,1
83,2,2,1,2,6,2,4,0,0,51,3,1,0
41,2,4,7,2,7,3,4,0,0,23,9,0,0
31,2,7,14,4,12,0,1,0,0,98,9,1,1
79,2,6,1,1,0,3,4,0,0,45,9,0,0
65,4,4,14,0,5,0,4,0,0,33,9,0,1
87,2,4,11,2,9,5,4,0,0,61,9,0,0
64,2,10,3,2,5,5,4,4274,0,22,5,0,0
78,2,13,14,2,2,2,4,0,0,52,9,1,0
31,2,13,6,4,13,2,4,0,0,64,9,1,0
19,2,9,5,4,0,3,1,0,0,12,9,1,1
85,2,0,10,2,13,5,4,10206,0,13,9,0,0
49,2,12,9,2,0,1,4,0,0,5,9,0,0
44,5,3,6,0,5,5,4,0,0,8,9,1,1
54,2,4,9,2,4,4,4,0,0,31,9,0,0
86,2,14,3,2,11,0,4,0,0,37,9,1,0
66,2,0,6,2,12,4,2,0,0,86,8,0,0
32,2,6,13,6,9,4,4,0,0,31,9,1,0
69,4,10,2,2,12,1,2,0,0,85,9,1,1
45,6,9,6,4,7,3,4,0,0,18,9,1,1
41,6,14,9,2,5,2,4,0,0,73,5,1,0
39,2,1,14,1,10,2,4,0,0,79,9,1,0
27,2,15,6,2,2,5,4,0,0,52,9,1,0
28,2,3,9,2,8,5,4,0,0,51,9,1,1
42,2,9,6,4,5,1,4,0,0,19,9,1,1
77,4,3,14,2,5,2,4,0,0,82,9,1,1
18,2,2,15,4,10,3,4,0,0,88,9,1,0
63,2,6,8,2,5,3,4,0,0,32,9,1,0
31,2,15,12,4,7,3,4,0,0,75,9,0,0
30,2,15,4,4,2,5,4,0,0,16,9,0,0
75,2,9,6,6,6,0,4,0,0,13,9,0,1
84,1,10,3,4,1,4,1,0,0,78,9,1,0
84,2,12,11,0,0,4,4,0,0,61,9,0,0
64,2,12,11,2,2,5,3,0,0,77,9,0,1
74,2,0,12,2,12,4,4,0,0,38,9,1,0
32,1,11,10,5,6,2,4,0,0,98,9,0,1
41,2,10,1,2,3,0,1,0,0,30,9,1,0
42,0,15,3,2,3,4,4,0,0,59,5,1,0
54,2,9,7,0,2,3,4,0,0,76,9,0,1
49,2,4,14,2,6,1,4,0,0,81,9,0,1
23,1,14,4,3,12,2,4,0,0,14,9,0,0
45,2,6,9,4,0,0,3,0,0,14,9,1,0
72,2,4,2,1,10,3,4,0,0,17,9,0,0
58,2,11,9,4,1,1,4,0,0,18,9,1,0
83,4,13,14,0,12,5,4,0,0,3,9,1,1
71,2,4,9,3,4,3,4,0,0,89,9,1,0
21,2,13,15,4,7,3,4,0,0,56,9,1,0
33,2,14,14,4,5,3,4,0,2016,47,9,0,0
53,1,0,7,4,5,0,4,0,0,76,9,0,0
37,2,5,15,2,10,0,4,0,0,21,9,0,1
49,2,7,7,0,9,5,4,0,0,29,9,1,1
28,4,10,1,4,11,2,4,0,0,33,9,1,0
33,2,11,2,2,2,4,4,0,0,11,9,1,0
19,6,2,12,2,1,1,3,0,0,65,9,1,0
35,1,12,11,0,2,3,2,0,0,42,5,1,0
69,2,13,9,0,3,4,4,70731,0,55,9,0,0
59,2,0,10,2,7,0,4,0,0,68,1,1,0
79,1,3,7,4,10,5,4,0,0,26,9,0,0
56,2,12,12,2,5,5,4,31458,0,37,9,1,1
64,2,3,5,2,0,0,4,0,0,69,9,0,0
26,2,4,9,0,8,2,4,0,0,3,2,0,0
44,2,10,11,0,8,2,3,0,0,54,9,0,0
40,2,3,4,0,9,2,1,0,0,59,9,1,0
87,2,15,10,0,2,3,4,12229,0,83,9,0,0
38,2,13,12,2,0,2,4,0,3358,8,9,1,1
82,6,14,9,2,13,1,4,0,0,58,6,0,1
23,2,5,7,2,7,0,4,0,0,57,9,0,0
70,2,5,3,0,12,2,4,0,0,42,9,1,0
35,6,4,6,2,10,3,4,0,0,36,4,1,0
23,2,7,6,0,9,2,4,0,0,11,9,1,0
87,2,5,4,4,0,2,4,0,0,76,9,1,0
70,2,4,10,4,5,5,4,0,0,91,4,1,0
89,6,8,6,2,7,0,4,0,0,48,9,1,0
84,2,3,15,0,13,3,2,0,0,55,9,0,0
35,6,1,7,2,4,0,2,0,0,76,9,1,1
30,2,13,10,4,4,4,4,0,0,80,9,1,1
74,2,5,8,4,9,2,4,0,0,65,9,1,0
60,2,13,2,4,5,5,2,0,0,53,9,1,1
43,2,14,15,2,0,4,4,0,0,55,9,1,0
84,6,6,3,4,7,5,4,0,0,20,9,1,0
32,6,3,3,6,8,1,4,0,0,58,9,1,0
54,6,2,2,2,0,4,4,0,0,23,9,1,0
32,2,15,13,4,3,5,4,0,0,44,9,1,1
76,2,3,14,2,5,4,1,0,0,81,9,0,1
32,4,0,7,5,9,5,4,0,0,6,9,1,0
51,2,9,14,2,13,4,4,0,0,63,9,1,0
63,2,10,5,2,3,5,4,0,1205,56,0,1,0
74,2,6,12,2,12,1,4,0,0,24,9,0,1
76,2,12,6,4,12,2,4,0,0,3,9,1,0
47,2,5,6,0,12,0,4,0,0,36,9,1,1
76,4,2,12,0,10,5,4,0,0,90,9,1,1
33,2,5,7,2,6,0,4,0,0,2,9,1,0
54,5,6,15,4,11,4,4,0,0,29,9,1,0
72,2,15,8,0,7,2,4,0,0,63,9,1,0
58,2,3,11,0,1,3,4,0,0,83,9,0,0
85,2,15,8,4,12,1,4,0,0,74,9,1,0
20,2,12,1,2,2,0,4,0,0,84,9,1,1
69,2,13,12,2,8,5,4,0,0,52,9,1,1
68,2,11,8,2,12,0,4,0,0,46,9,1,1
56,2,6,15,2,8,0,4,0,0,89,9,0,1
43,2,1,13,4,5,5,4,0,0,13,9,0,0
56,2,8,8,4,6,3,4,0,0,39,9,1,1
64,6,5,3,4,6,0,4,0,0,37,9,1,0
60,0,12,15,2,9,1,4,0,0,93,9,1,1
40,2,7,15,2,12,2,2,0,0,25,9,1,0
33,2,7,5,4,11,4,1,0,0,17,9,1,0
78,2,14,12,2,11,5,2,0,0,5,9,1,1
79,2,0,3,2,9,4,4,28133,0,40,5,1,0
40,2,12,1,4,12,3,4,61486,0,71,9,1,0
41,2,8,7,2,6,3,4,0,0,28,9,1,1
48,4,7,3,2,9,1,4,0,0,2,9,1,0
32,1,8,12,4,12,0,4,0,0,3,0,1,0
67,2,9,1,4,7,4,4,0,0,57,9,1,0
62,5,13,14,4,0,1,4,0,0,93,1,0,1
83,6,15,8,6,6,3,4,0,0,24,0,1,0
49,2,11,2,0,2,0,4,0,0,42,9,1,1
63,3,7,11,2,7,1,4,0,0,65,9,0,1
67,4,1,4,2,2,4,4,0,0,71,9,1,0
78,3,0,12,5,7,3,4,0,0,54,9,0,0
19,2,5,7,2,10,4,4,0,0,23,9,0,0
26,2,3,11,4,4,2,4,0,0,14,9,1,0
20,2,11,5,2,1,4,4,0,0,52,9,0,0
65,2,2,6,5,6,3,2,0,0,11,9,1,0
56,2,13,5,4,2,1,4,0,0,12,9,1,0
73,2,15,12,0,3,3,4,0,3320,41,9,1,0
26,2,12,11,6,7,0,4,0,0,20,9,1,0
27,2,5,2,4,10,5,4,0,0,73,9,1,1
47,2,1,15,2,13,0,0,0,0,88,9,0,1
42,2,14,13,2,7,1,4,0,0,97,9,1,0
39,2,7,13,4,2,5,4,0,0,61,9,1,0
78,0,14,2,0,6,4,4,0,0,50,9,1,0
59,2,8,1,5,5,1,4,0,0,26,9,1,0
63,0,11,11,4,6,2,4,0,0,37,9,1,0
30,2,0,2,2,5,5,4,0,0,1,9,1,0
35,2,10,2,4,10,2,4,0,0,93,9,1,1
51,2,4,6,2,12,1,1,0,0,65,9,1,0
82,4,3,3,2,12,2,4,0,0,10,9,0,1
18,2,4,12,2,1,2,4,0,0,79,9,1,0
72,2,0,15,4,0,5,4,0,0,2,9,1,1
51,2,10,2,0,2,0,4,0,0,45,9,1,0
31,6,7,5,2,12,1,4,0,0,21,9,1,0
53,2,6,10,2,3,0,4,0,0,87,1,0,0
56,2,6,1,4,8,4,4,0,0,15,9,0,0
26,2,15,10,4,3,2,4,0,0,52,9,0,0
60,2,9,1,2,1,4,4,0,0,16,9,1,0
30,2,0,12,2,12,1,4,0,0,13,9,1,0
35,2,3,9,4,7,1,4,0,0,43,9,0,1
71,5,4,3,0,5,1,4,0,0,20,9,1,0
42,2,11,7,2,0,0,1,0,0,39,9,1,0
48,2,0,5,5,5,5,1,0,0,35,9,1,0
45,2,12,1,4,6,4,3,0,0,76,9,1,0
69,2,6,5,0,5,2,4,0,0,28,9,1,0
61,5,10,4,2,3,2,4,0,0,51,9,1,0
43,2,4,7,5,6,1,2,0,0,89,9,1,1
20,2,4,15,4,10,0,4,0,0,12,9,1,1
22,1,7,1,0,5,3,4,0,0,28,8,1,0
67,2,15,10,2,8,0,4,0,1199,53,9,1,0
45,2,1,6,2,9,2,4,0,0,15,9,1,0
79,2,15,11,2,11,1,4,89474,0,39,9,0,0
75,5,12,10,0,9,3,4,0,0,21,7,1,1
44,2,10,3,4,0,3,2,0,0,89,9,1,1
62,2,1,15,5,11,4,2,0,0,76,9,1,0
69,2,4,2,4,3,5,4,0,0,91,9,0,0
63,2,6,7,2,12,1,4,0,0,75,9,1,1
42,2,15,6,0,10,5,4,0,0,25,9,1,1
79,6,1,4,4,2,5,4,0,0,61,8,1,0
53,4,9,13,4,3,1,4,0,0,94,9,0,0
39,2,7,6,0,2,1,4,0,0,13,9,1,0
45,0,3,5,2,11,2,4,0,0,90,9,0,1
20,6,2,5,2,1,3,4,96003,0,43,9,0,0
20,2,4,15,2,11,2,4,0,0,40,9,1,1
21,2,10,6,2,6,3,4,0,0,97,1,1,1
31,2,1,9,2,2,1,4,0,0,37,9,1,0
58,2,2,7,4,2,1,4,0,0,46,9,1,1
44,2,10,3,2,3,3,2,0,0,25,9,0,0
88,2,1,7,0,10,3,4,0,2895,88,9,1,1
83,2,0,5,2,11,2,4,0,0,4,9,1,1
64,4,1,2,4,9,0,4,0,3125,7,9,0,0
60,2,15,15,2,1,3,4,0,0,45,9,0,1
73,2,5,15,0,6,1,4,0,0,8,9,1,0
20,2,0,4,2,0,5,4,0,3658,63,9,1,1
84,2,7,14,1,9,0,4,0,0,10,9,1,1
19,0,4,4,4,8,1,1,0,0,98,9,0,1
50,2,5,14,2,2,2,4,0,3292,15,9,1,0
27,2,13,15,4,3,1,4,0,0,85,9,1,1
22,2,15,6,0,5,5,4,0,0,50,9,0,0
35,6,2,14,2,10,2,4,0,0,90,9,1,1
70,2,14,15,0,11,3,4,0,0,19,9,0,0
55,2,0,5,4,9,4,4,0,0,90,9,1,0
28,2,0,2,5,6,3,2,0,0,19,9,1,0
43,2,13,7,4,13,4,4,65793,0,82,9,1,1
83,2,11,7,0,6,2,2,0,0,26,9,1,0
72,5,0,6,4,6,4,4,0,1680,87,3,1,1
57,2,7,6,4,2,3,4,0,0,64,9,1,0
55,5,8,9,2,4,3,4,0,0,28,9,1,0
87,2,1,4,4,8,3,4,0,0,2,9,0,0
50,2,10,3,6,10,1,4,0,0,8,9,1,1
85,2,13,5,2,9,4,4,0,0,77,9,0,1
44,2,9,6,2,2,1,4,0,0,77,9,1,0
58,4,5,6,0,5,4,4,0,0,61,9,0,1
61,2,9,3,2,8,3,2,0,0,71,9,1,1
43,2,7,7,5,6,0,4,39290,0,92,1,0,0
33,2,12,10,4,10,5,4,0,0,47,9,1,1
80,5,14,7,4,13,1,4,0,0,63,9,0,0
67,6,5,13,2,0,0,2,0,0,45,9,1,0
26,2,10,15,4,11,3,4,0,0,86,9,0,1
21,2,3,5,2,13,3,4,0,0,6,9,1,0
52,2,5,9,0,3,1,4,0,0,68,9,1,1
69,2,6,12,5,0,1,4,0,0,4,9,1,0
84,4,9,10,2,3,2,4,0,0,44,9,1,1
34,2,10,8,4,5,2,4,0,0,90,9,1,0
50,2,14,14,0,2,0,4,0,0,3,9,0,1
69,2,7,9,2,4,0,4,0,0,18,9,1,0
53,2,0,10,2,7,5,4,0,0,27,5,1,0
20,2,0,12,4,2,2,4,0,0,74,9,0,0
26,2,15,4,2,10,3,4,0,0,53,9,0,0
63,2,3,6,4,6,4,4,0,0,60,9,1,0
61,2,2,14,0,9,2,4,0,0,64,9,0,0
27,2,7,9,0,2,4,4,0,0,96,1,1,1
54,2,13,1,2,9,3,4,0,0,34,9,1,0
80,2,5,8,4,2,0,2,0,0,53,9,1,0
85,2,7,3,2,7,3,4,0,0,44,9,1,1
56,2,0,14,2,8,2,4,0,0,31,9,1,0
66,2,2,7,2,5,3,4,0,0,83,9,0,1
43,4,4,8,6,6,3,2,0,0,76,9,1,0
68,2,0,8,4,2,1,4,0,0,33,9,1,0
68,4,12,11,2,1,1,4,0,0,57,9,1,1
59,3,8,15,4,11,3,4,0,0,17,9,1,1
20,6,4,8,2,11,2,4,0,0,48,9,1,0
53,3,14,8,4,5,5,4,0,0,96,9,1,1
75,6,6,12,4,7,5,4,0,0,16,9,0,0
51,2,0,2,2,10,5,4,0,0,46,9,1,1
46,1,13,4,0,11,0,4,0,0,54,3,1,0
22,2,13,6,2,10,1,4,0,0,28,9,1,0
62,2,1,1,1,4,2,4,0,0,7,9,1,0
84,2,8,11,0,5,5,1,0,0,73,9,1,0
19,4,3,8,4,1,2,4,0,0,30,9,1,0
61,1,9,7,4,6,1,4,0,0,54,9,1,0
61,2,0,7,2,7,2,4,0,0,5,9,1,0
24,2,12,14,4,5,3,4,0,0,91,9,1,0
22,2,12,4,2,5,0,4,75491,0,71,9,0,0
28,2,14,11,1,4,2,4,0,0,44,9,0,0
66,2,14,14,6,0,0,4,7027,0,38,9,1,0
84,2,0,1,2,5,2,4,0,3165,63,9,1,0
88,2,2,14,2,5,0,4,0,0,79,9,1,0
39,2,7,1,0,10,4,4,0,0,98,9,0,0
27,2,0,4,0,7,1,4,0,0,98,9,0,1
28,2,6,8,4,2,5,4,0,0,51,9,1,0
88,2,15,2,0,0,3,4,0,0,13,9,1,0
85,2,2,7,0,8,3,4,0,0,82,9,1,0
25,2,7,11,4,13,2,4,0,0,88,5,0,1
80,4,7,6,0,12,0,4,0,0,75,9,1,0
49,2,15,12,4,7,3,4,0,0,74,9,1,0
22,2,13,9,4,5,5,4,0,0,14,9,1,0
60,2,10,7,2,0,5,4,0,0,16,9,0,0
82,2,7,11,2,12,2,4,0,0,5,9,1,1
37,2,1,8,3,10,4,4,0,0,39,9,1,1
59,2,10,8,0,2,4,4,0,0,38,9,0,0
84,3,6,14,2,10,4,4,0,0,36,9,1,1
62,4,5,11,2,0,1,4,0,0,94,9,1,0
77,4,4,15,4,3,2,4,0,0,64,9,1,1
87,2,0,8,4,3,2,4,0,0,29,9,1,0
70,2,8,8,2,3,4,4,0,0,33,9,0,1
75,2,13,11,0,5,2,4,0,0,88,9,1,1
40,2,1,14,4,9,4,4,0,0,38,9,0,0
86,6,6,15,0,1,0,4,0,0,46,9,1,1
58,5,12,11,2,13,5,4,0,0,98,9,1,0
88,5,14,1,4,12,1,1,0,0,20,9,1,0
33,2,14,15,4,5,3,4,0,0,73,9,1,1
80,2,15,4,4,10,2,4,0,0,4,7,1,0
17,2,9,12,2,12,3,4,0,0,98,2,1,1
34,2,12,15,4,12,5,4,0,0,40,9,0,0
89,2,5,9,0,1,4,4,0,0,33,9,0,0
22,2,10,5,4,11,3,4,0,0,77,9,1,0
70,2,13,14,0,0,2,4,0,0,27,9,1,1
63,2,5,6,4,1,5,4,0,0,37,9,1,0
34,2,8,15,5,10,5,4,0,0,77,9,1,0
84,2,13,6,4,1,5,4,0,0,30,9,1,0
52,2,6,10,4,1,3,4,0,0,49,9,1,1
68,2,15,4,2,6,4,4,0,0,44,9,0,0
25,2,5,9,4,13,5,4,0,0,50,9,1,1
17,2,15,14,4,9,0,4,0,0,37,9,1,0
52,2,1,5,2,10,3,4,0,0,8,9,0,0
37,2,0,12,0,1,1,4,0,0,10,9,1,0
45,2,5,14,4,1,1,0,0,0,16,9,0,1
82,5,11,15,4,9,3,4,0,1676,35,9,1,1
77,2,8,11,4,8,0,1,0,0,73,9,0,1
44,2,2,13,2,8,3,4,0,0,43,9,0,0
40,2,9,1,2,7,1,4,0,0,7,9,1,0
25,0,2,5,0,3,4,4,0,0,68,9,1,1
86,2,15,11,2,2,3,4,0,0,78,9,0,0
27,2,0,14,0,8,3,4,0,0,80,9,1,0
30,2,5,11,0,8,3,4,78966,0,61,9,1,1
42,2,10,3,2,7,1,4,0,0,22,9,1,0
60,6,12,3,4,1,5,2,0,0,16,9,1,0
69,2,3,9,6,6,2,4,0,0,64,9,1,1
79,2,4,6,4,10,1,4,0,0,37,9,1,0
57,0,10,3,4,12,4,4,0,0,30,9,1,1
85,1,12,3,4,2,3,2,0,0,64,9,0,0
39,2,7,9,2,7,1,4,0,0,21,9,1,0
86,2,9,14,0,12,5,4,0,0,92,9,0,1
52,1,6,6,2,4,1,4,0,0,74,9,0,0
77,2,3,1,4,7,0,4,0,0,5,5,1,0
84,6,14,6,0,4,4,4,31443,0,96,9,1,1
55,0,15,7,4,13,0,4,0,0,34,7,1,1
22,2,13,4,2,9,3,4,0,0,97,8,0,1
56,2,4,7,5,3,4,4,0,0,78,6,1,0
88,2,6,6,0,7,0,4,0,0,83,9,0,0
55,4,8,13,4,7,2,2,87579,1938,32,9,0,1
61,5,11,15,2,13,5,4,0,0,43,9,1,1
63,0,9,3,5,5,1,4,0,0,47,9,1,1
43,2,0,4,2,2,2,4,0,0,79,9,0,0
84,3,10,6,4,7,3,4,0,0,73,9,1,0
80,2,0,2,0,1,5,2,0,0,42,9,1,1
67,2,12,13,2,9,3,4,0,0,89,9,0,1
23,6,1,11,4,9,4,1,0,0,7,9,1,0
49,2,8,7,4,7,0,4,0,0,63,9,0,0
72,2,8,10,2,13,3,4,0,0,37,9,1,1
79,2,14,3,2,5,0,4,0,0,90,9,1,0
60,2,15,10,4,10,4,4,0,0,22,9,1,1
34,2,11,9,0,12,2,4,0,0,3,9,1,1
85,4,12,5,0,1,1,4,0,2734,15,9,0,0
45,4,7,10,0,12,0,2,0,0,84,9,0,0
66,2,7,6,4,6,2,2,0,0,94,9,0,0
17,2,12,12,4,5,1,4,0,0,27,9,0,0
38,6,7,4,5,5,1,2,0,0,87,4,1,1
89,2,12,1,3,13,2,4,0,0,53,9,1,0
67,2,0,2,5,12,5,4,0,0,95,9,1,1
72,2,1,4,2,7,0,4,0,0,70,9,0,0
51,2,5,14,0,8,4,4,22537,0,29,9,1,1
70,6,2,14,2,6,5,4,0,0,47,9,1,0
49,5,6,15,4,0,4,4,0,0,70,9,0,0
42,0,0,8,4,6,4,4,0,0,51,9,1,0
72,3,1,9,2,1,0,4,0,0,70,9,1,1
88,5,6,12,4,4,4,4,44640,0,32,9,1,0
25,2,8,9,1,5,2,2,0,0,30,9,1,1
32,2,13,7,2,8,2,4,38042,0,67,9,1,1
20,4,7,2,4,6,5,4,0,0,53,9,0,0
31,2,14,6,0,4,4,4,0,0,78,9,1,0
43,6,11,11,2,9,3,4,56434,0,97,9,1,0
54,4,4,10,2,3,2,4,2450,0,94,9,0,0
40,2,13,15,2,0,0,4,0,0,17,9,1,1
78,2,11,11,0,9,2,1,0,1855,54,9,0,1
31,6,4,10,4,9,0,4,0,0,77,9,0,0
31,2,10,10,4,7,0,4,0,0,91,9,0,0
84,2,15,10,2,10,4,4,0,0,4,9,0,0
18,2,3,4,3,11,4,4,0,0,83,9,1,0
28,2,15,1,2,10,3,4,0,0,18,9,1,0
29,2,1,6,2,9,3,4,0,0,55,9,1,0
50,2,10,13,2,11,0,4,0,0,10,9,1,0
64,2,15,15,4,7,5,2,0,0,25,9,1,1
85,2,11,12,4,2,4,4,0,0,6,9,0,0
84,2,11,13,4,11,0,4,0,0,64,9,0,0
26,2,4,10,5,1,4,4,0,0,65,9,1,1
77,6,0,10,0,5,2,4,0,0,76,9,0,0
89,2,8,3,2,5,2,4,0,0,26,1,1,1
61,2,11,9,4,3,2,4,0,1114,43,9,0,1
78,2,7,8,2,13,1,4,0,0,23,9,1,0
32,2,9,9,4,11,2,4,0,0,13,9,0,0
85,0,15,14,0,13,0,4,0,0,48,5,1,1
43,2,11,1,4,11,2,4,0,0,2,9,1,0
50,2,6,4,2,9,4,4,0,0,63,5,1,0
85,2,1,10,2,8,5,2,0,0,68,9,1,0
33,6,0,6,2,11,3,4,0,0,65,9,0,0
84,4,5,3,0,11,1,4,0,0,71,9,1,0
85,3,8,8,2,5,1,4,0,0,79,9,0,0
42,2,10,2,2,8,1,4,60788,0,87,9,1,0
74,1,0,5,0,8,4,2,0,0,40,9,1,0
81,2,7,8,4,1,2,4,0,0,20,9,0,1
18,2,4,2,2,2,4,4,0,0,79,9,0,0
43,2,12,1,2,5,0,4,0,0,21,9,1,0
37,2,0,15,2,9,1,4,0,0,93,9,1,1
62,2,10,2,0,13,3,4,0,0,8,9,1,0
28,4,5,7,0,2,1,4,66982,0,67,9,0,0
21,2,12,1,4,6,2,4,0,0,19,9,1,1
75,2,2,1,4,6,2,4,0,0,4,9,1,0
55,2,4,11,2,1,3,4,0,0,7,9,0,0
44,2,5,7,5,12,1,4,0,0,87,0,0,1
85,2,2,5,4,9,5,4,18618,0,91,9,1,1
68,2,8,14,2,2,0,4,0,0,21,9,0,1
77,6,6,12,4,12,3,4,0,0,77,9,0,1
58,2,8,12,2,5,3,4,0,0,50,9,1,0
48,4,15,5,5,6,0,4,0,0,34,9,0,0
39,2,15,15,4,5,3,4,0,0,11,9,1,0
21,2,8,9,4,5,4,4,0,0,47,9,0,0
17,3,2,12,2,2,0,4,0,0,37,9,1,0
18,2,11,4,4,13,1,4,0,0,53,9,1,0
75,2,12,4,0,10,3,4,0,0,92,9,0,0
43,2,2,12,4,5,4,4,0,0,15,9,0,1
37,4,10,1,4,2,3,2,0,0,9,9,1,0
80,6,10,10,2,7,0,4,0,0,79,9,1,1
75,2,13,11,4,1,1,4,68693,0,98,4,1,1
82,2,13,10,2,5,3,1,0,0,74,9,0,1
52,2,9,9,2,8,5,4,0,0,58,9,1,0
23,2,10,7,4,13,5,4,0,0,55,9,1,0
85,2,15,15,2,7,3,4,63169,0,95,0,0,1
53,2,9,2,2,9,5,4,49595,0,18,9,1,1
49,2,12,4,4,2,0,4,0,0,31,9,1,0
75,2,7,15,2,9,4,4,0,0,28,9,1,0
22,2,1,4,0,5,5,4,0,0,67,9,0,1
54,2,10,7,2,1,5,4,0,0,88,9,1,0
39,2,6,9,2,9,1,2,0,0,1,9,0,0
69,2,1,13,2,12,2,4,0,0,97,9,1,1
61,2,0,7,2,2,4,4,0,0,74,9,0,0
52,2,4,6,2,6,5,4,93165,0,39,9,1,1
82,2,15,6,2,2,5,4,0,0,51,9,0,0
39,2,15,14,2,7,4,4,0,0,3,9,0,0
65,2,6,8,2,4,3,4,0,0,43,9,1,1
56,4,9,3,4,5,3,4,0,0,81,9,1,0
33,5,15,11,2,7,2,4,0,0,3,0,0,0
23,2,15,15,0,12,0,2,61309,0,76,9,1,1
39,2,13,13,0,8,3,4,0,0,71,9,1,0
34,2,13,5,2,6,0,4,0,0,87,9,1,1
52,2,13,1,0,8,1,4,0,0,24,4,1,0
39,2,10,12,4,5,4,4,0,0,18,9,1,0
40,1,5,11,4,6,0,4,0,0,42,9,1,1
19,2,6,4,2,9,5,4,0,0,29,5,1,0
23,2,12,14,2,12,0,2,0,0,28,9,1,0
75,2,4,5,4,2,0,4,0,0,65,9,1,0
60,6,2,15,2,5,2,4,0,0,47,9,1,1
38,2,6,15,0,7,5,4,0,0,69,9,1,1
18,6,13,1,6,5,5,4,0,0,11,9,1,0
86,4,15,13,4,2,1,4,0,0,20,8,1,1
45,2,8,5,2,2,4,4,0,0,81,9,1,0
74,2,5,8,2,10,5,4,0,0,10,2,1,1
41,2,9,13,4,6,0,4,0,0,30,9,1,1
53,4,2,2,2,1,1,4,0,2408,66,9,0,0
64,2,10,3,2,11,3,4,0,0,95,9,1,1
74,5,4,6,0,8,0,4,0,0,65,9,1,0
39,2,1,15,4,11,2,4,72210,3154,90,9,1,1
83,3,12,1,2,10,0,4,0,0,34,9,1,0
37,2,1,7,4,4,0,4,0,0,31,9,1,1
26,2,9,6,4,5,3,4,0,0,2,5,0,1
41,2,13,10,0,8,4,4,0,0,18,9,1,0
69,2,1,12,2,9,4,4,0,0,83,9,1,1
76,2,0,4,0,9,5,4,0,0,46,9,1,0
37,2,8,2,2,9,4,4,0,0,38,9,1,0
41,2,6,11,2,2,2,4,37120,0,61,9,1,1
32,2,10,9,0,3,3,3,0,0,23,9,1,1
46,2,6,15,2,4,0,4,0,0,17,9,0,0
86,5,15,15,2,0,0,1,0,0,98,9,1,0
78,6,9,15,4,5,2,4,0,0,58,9,1,0
37,2,15,2,2,13,4,4,0,0,97,9,1,1
38,2,14,8,0,3,1,1,0,0,42,9,1,1
19,2,8,4,4,1,3,4,0,0,7,9,0,0
82,2,4,7,2,8,2,4,0,0,54,9,1,0
61,2,6,7,2,12,5,4,0,0,41,9,1,0
26,2,7,13,2,4,0,4,0,0,32,9,0,0
53,2,13,1,2,5,0,4,0,0,48,9,1,1
70,2,9,15,2,11,0,4,0,0,66,9,0,0
22,2,9,13,0,11,0,4,0,0,80,9,0,0
56,2,10,14,2,9,0,4,0,0,32,9,0,0
84,2,11,10,4,0,2,4,0,0,85,9,0,0
20,4,11,2,2,3,5,4,0,0,27,9,1,1
18,2,14,14,5,0,1,4,0,0,28,9,0,0
84,2,7,7,4,7,4,4,38210,0,48,9,1,0
64,4,5,3,2,7,1,2,0,0,48,9,1,0
44,2,8,14,2,6,2,4,0,0,55,9,1,0
26,4,2,13,5,0,3,4,0,0,8,5,1,0
47,2,0,3,4,13,3,4,0,0,87,9,1,1
88,2,15,4,0,13,2,4,90311,0,43,1,1,0
44,2,11,12,4,13,5,4,0,0,84,9,0,0
66,0,8,4,2,7,4,3,0,0,18,9,1,0
21,2,10,7,2,4,1,4,0,0,34,9,1,0
25,2,6,14,2,8,2,4,0,0,11,9,1,1
60,2,7,15,2,11,3,4,0,0,12,9,1,0
70,4,4,6,4,5,1,4,0,0,68,9,1,0
18,2,11,4,2,0,5,2,0,0,97,9,1,1
53,2,11,13,2,10,4,4,0,0,90,9,1,1
51,6,1,10,2,5,2,4,0,0,95,9,1,1
